:START_ID,:END_ID,:TYPE,relation,confidence,segment_id,doc_id
risk,prostate cancer,INCREASES,increases,1,292,
rivastigmine,Alzheimer's disease,TREATS,treats,1,233,
rubber band,hemorrhoid base,WRAPS_AROUND,wraps around,1,269,
safety latches,injuries,PREVENT,prevent,1,26,
saliva,tooth,COATS,coats,1,67,
saliva,small glands,PRODUCED,produced,1,255,
saturated fat,eating too much,ADVERSE_EFFECTS,adverse effects,1,14,
saturated fat,diet,LOW_IN,low in,1,15,
scalpers,calculus,REMOVE,remove,1,401,
schizophrenia,thought abnormalities,INDICATE,indicate,1,249,
sebum,oily substance,PRODUCES,produces,1,384,
secondary polycythemia,headache,CAUSE,cause,1,208,
secondary polycythemia,lethargy,CAUSE,cause,1,208,
sedatives and tranquilizers,benzodiazepines,ARE,are,1,252,
sedatives and tranquilizers,diazepam,ARE,are,1,252,
selective serotonin reuptake inhibitors,obsessive-compulsive disorder,TREATS,treats,1,245,
self-help measures,symptoms,RELIEVES,relieves,1,383,
sex,self-confidence,TREATS,treats,1,136,
sex therapist,ways to achieve orgasm,SUGGEST,suggest,1,151,
sexual arousal,our feelings of attraction to another person,INFLUENCED_BY,influenced by,1,140,
shortness of breath,lung congestion,AS_A_RESULT_OF,as a result of,1,183,
sildenafil,erection problems,TREATS,treats,1,150,
silicone,plastic sac,IS_MADE_OF,is made of,1,394,
silicone gel,women in approved research studies,HAS_BEEN_RESTRICTED_TO,has been restricted to,1,394,
skateboard,injuries,CAUSES,causes,1,29,
skin,cancer,SELF-EXAMINATION,self-examination,1,52,
skin,face,AFFECT,affect,1,84,
skin,cold,IS_COLD,is cold,1,112,
slowed speech,depression,IS_A_SYMPTOM_OF,is a symptom of,1,241,
small intestine,disorders,AFFECT,affect,1,261,
smokers,[Event: secondhand smoke],EXHALE,exhale,1,12,
snake,[Event: triangular-shaped head],HAS,has,1,65,
snake,[Event: rounded head],HAS,has,1,65,
some boys,[Event: a gene],INHERIT,inherit,1,133,
some people,[Event: immediately after the death of a loved one],GO_ON_WITH_THEIR_LIFE_AS_IF_NOTHING_HAS_HAPPENED,go on with their life as if nothing has happened,1,176,
someone,[Event: doctor's office visit],TAKE_YOU_TO,take you to,1,363,
spermicides,urethra,IRRITANT,irritant,1,309,
spinal cord,[Event: immobilizing],PREVENT_FURTHER_DAMAGE,prevent further damage,1,229,
spinal cord injury,muscles,AFFECTS,affects,1,229,
stimulants,methylphenidate,ARE,are,1,252,
stoma,[Event: colostomy or ileostomy],CREATED_FOR,created for,1,268,
stomach,[Event: pylorus blockage],PREVENTS_EMPTYING_NORMALLY,prevents emptying normally,1,260,
stomach,disorders,AFFECT,affect,1,261,
streptococcal bacteria,[Event: rheumatic fever],CAUSE,cause,1,127,
stress,angry outbursts,PRODUCES,produces,1,24,
stress,difficulty sleeping,CAUSES,causes,1,78,
stretching,[Event: numbness or tingling],CAUSES,causes,1,81,
stroke survivor,[Event: rehabilitation process],PARTICIPATE,participate,1,226,
stye,pain,CAUSES,causes,1,371,
stye,[Event: stye usually bursts and drains within a few days after it forms],BURST,burst,1,371,
sublingual glands,floor of the mouth,LOCATED,located,1,255,
submandibular glands,each side of the neck below the jaw,LOCATED,located,1,255,
sunstroke,heatstroke,TYPE_OF,type of,1,63,
surgeon,[Event: incision in the breastbone],MAKES,makes,1,220,
surgeon,[Event: removing plaque from the artery wall],SCRAPE,scrape,1,226,
surgeon,[Event: incisions along the natural folds of the lids],MAKES,makes,1,391,
surgeon,"[Event: excess skin, fat, and muscle]",REMOVES,removes,1,391,
surgeon,[Event: incisions with fine absorbable stitches],CLOSES,closes,1,391,
surgeon,[Event: small incision],MAKES,makes,1,392,
surgeon,[Event: between skin and fat or muscle],FORMS_A_POCKET,forms a pocket,1,392,
surgeon,[Event: inserting the implant],INSERTS_THE_IMPLANT,inserts the implant,1,392,
surgeon,[Event: closing the incision],STITCHES_THE_INCISION_CLOSED,stitches the incision closed,1,392,
surgeon,[Event: insert the implant],WILL_DECIDE,will decide,1,394,
surgeon,[Event: before inserting the implant],PERFORMING_A_PHYSICAL_EXAMINATION,performing a physical examination,1,394,
surgeon,[Event: small incision in the skin],MAKES,makes,1,396,
surgeon,[Event: cannula under the skin],INSERTS,inserts,1,396,
surgeons,[Event: heart transplants],PERFORM,perform,1,184,
surgery team,[Event: surgery],PERFORMED,performed,1,116,
swellings,limping,MAY_BE_ACCOMPANIED_BY,may be accompanied by,1,102,
swollen,breasts,HAVING,having,1,161,
swollen,muscle strain,CAUSED_BY,caused by,1,351,
symptoms of a heart attack,chest pain,INCLUDE,include,1,182,
symptoms of sciatica,lower part of back,DEVELOP,develop,1,361,
synthetic,protein,REPLACE,replace,1,344,
syringe,catheter,IS_ATTACHED_TO,is attached to,1,160,
tapeworm,weight loss,CAUSES,causes,1,333,
tapeworm,abdominal pain,CAUSES,causes,1,333,
tapeworm,loss of appetite,CAUSES,causes,1,333,
tapeworm,irritation around the anus,CAUSES,causes,1,333,
teammates,[Event: asthma attack],NEEDS_TO_HELP,needs to help,1,213,
technician,[Event: scan],REPOSITION,reposition,1,45,
teenagers,[Event: more sleep],REQUIRE,require,1,135,
teenagers,[Event: difficulty sleeping],HAVE,have,1,135,
teens,[Event: smoking],PARTICIPATE_IN,participate in,1,137,
teeth,decay or injury,ARE_LOST_FROM,are lost from,1,402,
tender,breasts,HAVING,having,1,161,
testicles,cancer,SELF-EXAMINATION,self-examination,1,52,
testicles,a twisted spermatic cord,MAY_BE_CAUSED_BY,may be caused by,1,95,
testicles,sperm,PRODUCE,produce,1,287,
testicles,testosterone,PRODUCE,produce,1,287,
testosterone,muscle and bone mass,INCREASES,increases,1,134,
testosterone,male sex hormone,INCREASES,increases,1,134,
tests,health,EVALUATE,evaluate,1,159,
the alveoli are kept open by,[Event: a baby's first breath],ARE_MAINTAINED_BY,are maintained by,1,106,
the bereaved person,[Event: death occurs after a long illness],HAS,has,1,176,
the bone marrow,[Event: fewer and smaller red blood cells],PRODUCES,produces,1,200,
the disorder,prenatally or during childhood,HAS_NOT_BEEN_DETECTED,has not been detected,1,341,
the muscles in the vagina,[Event: orgasm],CONTRACT_RHYTHMICALLY_PRODUCING_PLEASURABLE_SENSATIONS_DURING,contract rhythmically producing pleasurable sensations during,1,141,
the person,[Event: consciousness],LOSES,loses,1,335,
these drugs,[Event: improve early symptoms of Alzheimer's disease],HELP,help,1,233,
these drugs,[Event: psychosis after treatment],REVERSE,reverse,1,242,
tinnitus,hearing loss,MAY_ALSO_CAUSE,may also cause,1,363,
tissue,"[Event: once dead, the pain disappears]",TURNS_BLACK,turns black,1,197,
tongue,[Event: chewing],MOVE_FOOD_AROUND,move food around,1,255,
tongue,[Event: forming a bolus],MOLD_FOOD_INTO_A_BOLUS,mold food into a bolus,1,255,
tooth,dentist,TREATS,treats,1,67,
tooth,it has failed to develop,MAY_BE_MISSING_IF,may be missing if,1,402,
total fat,diet,MODERATE_IN,moderate in,1,15,
toxoplasmosis,miscarriage,CAUSE,cause,1,334,
toxoplasmosis,stillbirth,CAUSE,cause,1,334,
toxoplasmosis,blindness,CAUSE,cause,1,334,
toxoplasmosis,deafness,CAUSE,cause,1,334,
toxoplasmosis,seizures,CAUSE,cause,1,334,
toxoplasmosis,mental retardation,CAUSE,cause,1,334,
trainer,[Event: asthma attack],NEEDS_TO_HELP,needs to help,1,213,
treadmill,exercise stress test,PART_OF,part of,1,179,
treated by a doctor,these problems disappear,CAUSE,cause,1,149,
trientine,Wilson's disease,TREATS,treats,1,276,
tummy time,muscle groups,EXERCISES,exercises,1,105,
tumor,incurable,BECOMES,becomes,1,279,
tumor,[Event: early stage detection],DETECTED,detected,1,301,
tumor,bulged eyes,CAN_CAUSE,can cause,1,379,
tumor,blurred vision,CAN_CAUSE,can cause,1,379,
tumors,difficulty breathing,CAN_CAUSE,can cause,1,211,
tumors,hoarseness,CAN_CAUSE,can cause,1,211,
tumors,small lumps or bumps under the skin,APPEAR_AS,appear as,1,346,
tumors,[Event: cells that have spread from other parts of the body],RESULT_FROM,result from,1,356,
tumors,cancerous,MAY_BE_EITHER_BENIGN_OR_MALIGNANT,may be either benign or malignant,1,368,
ulcerative colitis,large intestine and the rectum,USUALLY_AFFECTS,usually affects,1,263,
ultrasound transducer,[Event: guiding catheter into uterus],GUIDES,guides,1,160,
umbilical cord,[Event: immediately after birth],TIED_AND_CUT,tied and cut,1,169,
uncontrolled hereditary hemochromatosis,developing esophageal varices,INCREASES_RISK_OF,increases risk of,1,259,
underlying disease or condition,Aldosteronism,CAUSES,causes,1,318,
untreated plaque,"severe damage to the teeth, gums, and jawbone",CAN_CAUSE,can cause,1,405,
ureters,the kidneys,CARRY_URINE_FROM,carry urine from,1,124,
ureters,bladder,DRAINS,drains,1,308,
urethra,the body,CARRIES_URINE_FROM_THE_BLADDER_OUT_OF_THE_BODY,carries urine from the bladder out of the body,1,293,
urethra,the body,ALSO_CARRIES_SEMEN_OUT_OF_THE_BODY_DURING_EJACULATION,also carries semen out of the body during ejaculation,1,293,
urinary system,kidneys,INCLUDES,includes,1,40,
urinary system,ureters,INCLUDES,includes,1,40,
urinary system,bladder,INCLUDES,includes,1,40,
urinary system,urethra,INCLUDES,includes,1,40,
uterine cancer,abnormal vaginal bleeding,CAUSES,causes,1,305,
uterine cancer,vaginal bleeding in a woman who has gone through menopause,CAUSES,causes,1,305,
uterine cancer,unusually heavy periods or bleeding between periods,CAUSES,causes,1,305,
uterine cancer,"a vaginal discharge that ranges from a watery, pink fluid to a thick, brown, foul-smelling discharge",CAUSES,causes,1,305,
uterine cancer,intermittent pain similar to menstrual pain,MAY_CAUSE,may cause,1,305,
vaccinations,child,REQUIRED,required,1,103,
vaccine,Tularemia,PREVENTS,prevents,1,13,
vaginal ring,pregnancy,PREVENTS,prevents,1,144,
vaginal speculum,[Event: holding vagina open],HOLDS_OPEN,holds open,1,160,
vaginismus,emotional factors,IS_CAUSED_BY,is caused by,1,152,
vaginismus,natural protective vaginal reflex,IS_SIMILAR_TO,is similar to,1,152,
valacyclovir,genital herpes,PRESCRIBES,prescribes,1,148,
vegetarian diets,meat eaters,ARE_MORE_HEALTHY_THAN,are more healthy than,1,19,
vegetarians,"heart disease, high blood pressure, and some cancers",ARE_LESS_LIKELY_TO_DEVELOP,are less likely to develop,1,19,
vegetarians,iron deficiency anemia,CAN_RISK_DEVELOPING,can risk developing,1,19,
vegetarians,[Event: being malnourished],ARE_NOT_KNOWLEDGEABLE_ABOUT_APPROPRIATE_FOOD_CHOICES,are not knowledgeable about appropriate food choices,1,19,
vegetarians,[Event: see page 610],CAN_RISK_DEVELOPING_IRON_DEFICIENCY_ANEMIA,can risk developing iron deficiency anemia,1,19,
veins,"used, oxygen-depleted blood",CARRY,carry,1,41,
veins,[Event: used blood to the heart],RETURN,return,1,41,
ventricular septal defect,congestive heart failure,CAUSE,cause,1,110,
viruses,infections of the middle ear,CAUSE,cause,1,366,
vitamin supplements,disease,BECAUSE_THE_DISEASE_CAN_REDUCE_THE_BODY'S_ABILITY_TO_ABSORB_SOME_VITAMINS,because the disease can reduce the body's ability to absorb some vitamins,1,277,
vitamins,healthful diet,IMPORTANCE,importance,1,14,
von Willebrand's disease,bruise easily,HAS_SYMPTOM,has symptom,1,204,
von Willebrand's disease,recurring nosebleeds,HAS_SYMPTOM,has symptom,1,204,
von Willebrand's disease,bleed heavily from the gums,HAS_SYMPTOM,has symptom,1,204,
weight down or losing weight,type 2 diabetes,HELPFUL_STRATEGY,helpful strategy,1,316,
weight loss,blood pressure,HELPS_LOWER,helps lower,1,187,
wire,[Event: procedure to open a blocked fallopian tube],THREADED_THROUGH,threaded through,1,155,
wire coil (stent),[Event: ERCP procedure],IS_INSERTED_INTO_THE_BLOCKAGE_AND_EXPANDED,is inserted into the blockage and expanded,1,277,
woman,[Event: CA-125 test],EXAMINED_FOR,examined for,1,58,
woman,[Event: childbirth],EXPERIENCES,experiences,1,68,
woman,[Event: embryo donation procedure],UNDERGOES,undergoes,1,156,
woman,[Event: have a fertilized egg implanted],CONSENTS_TO,consents to,1,157,
woman,[Event: carry the pregnancy to term],AGREES_TO,agrees to,1,157,
woman,[Event: turn the baby over to the couple upon delivery],AGREES_TO,agrees to,1,157,
woman,pelvis,HAS,has,1,171,
woman,[Event: ovarian cancer],DEVELOP,develop,1,304,
woman and her partner,[Event: childbirth preparation classes],MAY_ALSO_WANT_TO_SIGN_UP_FOR,may also want to sign up for,1,158,
women,[Event: breast lumps],FIND,find,1,52,
women,[Event: orgasms],ARE_CAPABLE_OF_HAVING_MULTIPLE,are capable of having multiple,1,141,
women,men,ARE_LESS_LIKELY_TO_HAVE_SYMPTOMS_THAN,are less likely to have symptoms than,1,146,
women,[Event: not have the tests],CHOOSE,choose,1,159,
women,[Event: they are pregnant],TELL,tell,1,161,
women,[Event: early symptoms of pregnancy],EXPERIENCE,experience,1,161,
women,[Event: breastfeed],WANT,want,1,172,
women,[Event: clinical trial],PARTICIPATE_IN,participate in,1,303,
women,[Event: toxoplasmosis during pregnancy],CONTRACT,contract,1,334,
women,[Event: breast cancer or ovarian cancer],ARE_AT_RISK_OF_DEVELOPING,are at risk of developing,1,339,
women,[Event: loss of the female hormone estrogen at menopause],ARE_AT_GREATER_RISK_THAN_MEN,are at greater risk than men,1,376,
women,[Event: hair replacement surgery],CAN_SOMETIMES_TAKE_ADVANTAGE_OF,can sometimes take advantage of,1,397,
women who have the disorder,[Event: weeks or months without stopping],HAVE_INTENSE_AND_PROLONGED_MENSTRUAL_PERIODS,have intense and prolonged menstrual periods,1,204,
women with gonorrhea,[Event: about 2 to 8 days after sexual contact with an infected person],DEVELOP_SYMPTOMS,develop symptoms,1,147,
women with gonorrhea,[Event: at the beginning of their next period],EXPERIENCE_SYMPTOMS,experience symptoms,1,147,
yoga,techniques,USES,uses,1,39,
you,[Event: relapse],PARTICIPATE_IN,participate in,1,12,
you,[Event: 10- or 15-minute sessions scattered throughout the day],BREAK_UP_THE_TIME_INTO,break up the time into,1,3,
you,[Event: where you put your keys],FORGET,forget,1,6,
you,[Event: memory exercises],PRACTICE,practice,1,6,
you,[Event: new use for an object],TRY_TO_FIGURE_OUT,try to figure out,1,6,
you,[Event: weight forward],SHIFT,shift,1,4,
you,[Event: body from knees up],LOWER,lower,1,4,
you,[Event: arms almost straight],PUSH,push,1,4,
you,[Event: following dietary guidelines],"GET_THE_NUTRIENTS_YOU_NEED_TO_LEAD_A_HEALTHIER,_MORE_ACTIVE_LIFE_AND_TO_LOWER_YOUR_RISK_FOR_THE_MOST_COMMON_CHRONIC_DISEASES","get the nutrients you need to lead a healthier, more active life and to lower your risk for the most common chronic diseases",1,15,
you,[Event: exercise],GAIN_HEALTH_BENEFITS_FROM,gain health benefits from,1,20,
you,[Event: count your heartbeats for 6 seconds],COUNT,count,1,21,
you,[Event: find the number of heart beats in a minute],MULTIPLY_BY_10,multiply by 10,1,21,
you,[Event: see your doctor],MAY_HAVE_A_BROKEN_BONE_OR_OTHER_INJURY_OR_A_BLOOD-CLOT,may have a broken bone or other injury or a blood-clot,1,66,
you,[Event: see your doctor],SHOULD_SEE_YOUR_DOCTOR_IF_YOU_ARE_HOARSE_FOR_MORE_THAN_A_WEEK_OR_HAVE_HOARSENESS_THAT_RECURS,should see your doctor if you are hoarse for more than a week or have hoarseness that recurs,1,211,
you,health,TREATS,treats,1,75,
you,well-being,TREATS,treats,1,75,
you,[Event: clinical trial],PARTICIPATE,participate,1,75,
you,[Event: get time on your own at home],GO_OUT,go out,1,75,
you,[Event: led to a possible diagnosis],ARE,are,1,76,
you,[Event: see a doctor or go immediately to a hospital emergency department],MAY_BE_ADVISED,may be advised,1,76,
you,[Event: cervical osteoarthritis],HAVE,have,1,81,
you,[Event: numbness or tingling],EXPERIENCE,experience,1,81,
you,[Event: infected hair follicle],HAVE,have,1,85,
you,[Event: skin cancer],HAVE,have,1,85,
you,[Event: change in a mole],NOTICE,notice,1,85,
you,[Event: inhaled a small object or piece of food],HAVE,have,1,87,
you,[Event: insert vaginal ring],INSERT,insert,1,144,
you,[Event: remove vaginal ring],REMOVE,remove,1,144,
you,[Event: check for expulsion],CHECK,check,1,144,
you,[Event: regular checkups with your doctor],TO_RECEIVE_INFORMATION_ABOUT_HOW_TO_HAVE_A_HEALTHY_PREGNANCY,to receive information about how to have a healthy pregnancy,1,158,
you,[Event: 911 or your local emergency number],CALL,call,1,182,
you,[Event: trying several medications],MAY_NEED_TO_TRY_SEVERAL_DRUGS_BEFORE_FINDING_THE_MEDICATION_THAT_WORKS_BEST_FOR_YOU,may need to try several drugs before finding the medication that works best for you,1,188,
you,[Event: anticoagulant drugs],NEED_TO_TAKE,need to take,1,192,
you,[Event: unexplained swellings],HAVE,have,1,207,
you,[Event: unexplained swellings],SEE_YOUR_DOCTOR_IMMEDIATELY_IF_YOU_HAVE_ANY,see your doctor immediately if you have any,1,207,
you,[Event: asthma attack],HAVE,have,1,212,
you,[Event: sore mouth],HAVE,have,1,256,
you,"[Event: dry, metallic taste]",HAVE,have,1,256,
you,[Event: colonoscopy on the following schedule],SHOULD_HAVE,should have,1,267,
you,[Event: breast self-examination],PERFORM,perform,1,301,
you,[Event: mammogram],HAVE,have,1,301,
you,[Event: from diet or supplements],NEED_TO_GET_MOST_OF,need to get most of,1,355,
you,[Event: sore neck],WAKE_UP_WITH,wake up with,1,361,
you,"[Event: numbness, tingling, or weakness in arm]",BECOME_AWARE_OF,become aware of,1,361,
you,[Event: bending over or lifting something],FEEL_INTENSE_PAIN_IN_BACK,feel intense pain in back,1,361,
you,[Event: symptoms],EXPERIENCE,experience,1,377,
you,[Event: see an ophthalmologist immediately],SUDDENLY_LOSE_ALL_OR_PART_OF_YOUR_VISION,suddenly lose all or part of your vision,1,378,
you,[Event: other colors in the melanoma],CAN_SEE,can see,1,386,
you,[Event: asymmetrical appearance of melanoma],SEE,see,1,386,
you,[Event: signs of skin cancer in a mole],NOTICE,notice,1,386,
you are using,[Event: pain-relief medication],TELL_YOUR_DOCTOR_ABOUT,tell your doctor about,1,286,
you may become short of breath,[Event: experiencing symptoms],WHILE_ACTIVE_OR_WHILE_RESTING,while active or while resting,1,183,
you or your surroundings,[Event: vertigo],EXPERIENCE,experience,1,363,
your body,[Event: expose your skin to sunlight],MAKES_SOME,makes some,1,355,
your breathing problems may become severe enough to disturb your sleep,[Event: experiencing symptoms],AS_A_RESULT_OF,as a result of,1,183,
your doctor,[Event: if coughing fails to clear your lungs or continues for more than an hour],SEE,see,1,87,
your head,[Event: worsening of vertigo],MOVE,move,1,363,
zinc,Wilson's disease,TREATS,treats,1,276,
[Event: relapse],[Event: quitting for good],LEADS_TO,leads to,1,12,
[Event: smoking a cigarette],[Event: urge to light up],TRIGGERS,triggers,1,12,
[Event: forgetting where you put your keys],[Event: having a memory problem],LEADS_TO,leads to,1,6,
[Event: practicing memory exercises],[Event: keeping your memory sharp as you age],HELPS_WITH,helps with,1,6,
[Event: conventional surgery],[Event: removal of a cancerous tumor and surrounding tissue],RESULTS_IN,results in,1,9,
[Event: surgery],[Event: hospitalization for about a week],CAUSES,causes,1,358,
[Event: cancer spreads to other parts of the body],[Event: treatment is less likely to be successful],LEADS_TO,leads to,1,9,
[Event: injury],[Event: treatment],CAUSES,causes,1,7,
[Event: injury],[Event: treatment],CAUSES,causes,1,28,
[Event: injury],[Event: inflammation and swelling],LEADS_TO,leads to,1,229,
[Event: prolonged stress],[Event: immune system],ADVERSELY_AFFECTS,adversely affects,1,5,
[Event: infection],[Event: weakened immune system],CAN_BE_CAUSED_BY,can be caused by,1,5,
[Event: infection],[Event: symptoms],LEADS_TO,leads to,1,13,
[Event: infection],[Event: treatment],DOES_NOT_APPLY_IN_THIS_CONTEXT,does not apply in this context,1,44,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,65,
[Event: infection],[Event: treatment],CAUSES,causes,1,75,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,103,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,125,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,130,
[Event: infection],[Event: treatment],LEAD_TO,lead to,1,149,
[Event: infection],[Event: treatment],LEAD_TO,lead to,1,154,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,158,
[Event: infection],[Event: treatment],DOES_NOT_APPLY,does not apply,1,160,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,188,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,190,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,207,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,217,
[Event: infection],[Event: treatment],DOES_NOT_APPLY,does not apply,1,220,
[Event: infection],[Event: treatment],MAY_LEAD_TO,may lead to,1,226,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,238,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,255,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,264,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,277,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,278,
[Event: infection],[Event: treatment],LEAD_TO,lead to,1,281,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,300,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,302,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,306,
[Event: infection],[Event: treatment],LEAD_TO,lead to,1,325,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,331,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,342,
[Event: infection],[Event: treatment],LEAD_TO,lead to,1,347,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,358,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,359,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,369,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,371,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,388,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,395,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,396,
[Event: infection],[Event: treatment],LEADS_TO,leads to,1,403,
[Event: infection],[Event: eye inflammation],LEADS_TO,leads to,1,49,
[Event: infection],[Event: rheumatic fever],LEADS_TO,leads to,1,127,
[Event: infection],"[Event: the area around the wound becomes red, swollen]",CAUSES,causes,1,197,
[Event: infection],[Event: coma and death],LEADS_TO,leads to,1,235,
[Event: infection],[Event: chronic urethritis],LEADS_TO,leads to,1,309,
[Event: infection],[Event: cancer has not spread to the lymph nodes],LEADS_TO,leads to,1,310,
[Event: infection],[Event: miscarriage or stillbirth],LEAD_TO,lead to,1,334,
[Event: infection],[Event: congenital toxoplasmosis symptoms],LEAD_TO,lead to,1,334,
[Event: infection],[Event: treatment with antibiotics],LEADS_TO,leads to,1,352,
[Event: infection],[Event: treatment by an otolaryngologist],LEADS_TO,leads to,1,367,
[Event: lung cancer],[Event: death in the US],LEADS_TO,leads to,1,11,
[Event: other cancers],[Event: death in the US],LEADS_TO,leads to,1,11,
[Event: symptoms],[Event: treatment],REQUIRES,requires,1,13,
[Event: symptoms],[Event: treatment],CAUSES,causes,1,55,
[Event: weight forward],[Event: lower body from knees up],CAUSES,causes,1,4,
[Event: lower body from knees up],[Event: push arms almost straight],LEADS_TO,leads to,1,4,
[Event: damage to cells],[Event: by antioxidants],IS_PROTECTED_AGAINST,is protected against,1,2,
[Event: clinical trial],[Event: tests to detect genetic diseases],MAY_INVOLVE,may involve,1,158,
[Event: clinical trial],[Event: patient participation],PARTICIPATED_IN,participated in,1,369,
[Event: dehydration],[Event: risk of dehydration],INCREASE,increase,1,18,
"[Event: hot, humid weather]",[Event: dehydration],CAUSE,cause,1,18,
[Event: being malnourished],[Event: see page 610],LEADS_TO,leads to,1,19,
[Event: not knowledgeable about appropriate food choices],[Event: being malnourished],CAUSES,causes,1,19,
[Event: count your heartbeats for 6 seconds],[Event: find the number of heart beats in a minute],LEADS_TO,leads to,1,21,
[Event: exercise session],[Event: count your heartbeats for 6 seconds],LEADS_TO,leads to,1,21,
[Event: developing disorders at younger and younger ages],[Event: being overweight increases your risk of developing a number of common chronic illnesses],LEADS_TO,leads to,1,22,
[Event: inheriting a preset weight range],[Event: it would be difficult to stay below it permanent],CAUSES,causes,1,22,
[Event: falls],[Event: injuries],LEADS_TO,leads to,1,29,
[Event: collisions with objects or vehicles],[Event: falls],CAN_BE_FATAL_DUE_TO,can be fatal due to,1,29,
[Event: unintentional injury],[Event: death],LEADS_TO,leads to,1,31,
[Event: homicide],[Event: death],LEADS_TO,leads to,1,31,
[Event: suicide],[Event: death],LEADS_TO,leads to,1,31,
[Event: leaving young children alone in the tub],[Event: drowning],LEADS_TO,leads to,1,33,
[Event: not wearing a US Coast Guard-approved life preserver or life jacket],[Event: water accidents],INCREASES_RISK_OF,increases risk of,1,33,
[Event: using an alternative therapy as a substitute for conventional therapy without receiving an accurate diagnosis from a doctor],[Event: treatment],CAN_BE_HARMFUL_TO_YOUR_HEALTH,can be harmful to your health,1,35,
[Event: combining some treatments],[Event: harmful to your health],CAN_BE,can be,1,35,
[Event: an angiogram is performed],[Event: doctors diagnose blood vessel disorders],LEADS_TO,leads to,1,43,
[Event: a contrast medium is injected through a catheter],[Event: X-ray pictures are taken of the arteries],CAUSES,causes,1,43,
[Event: MRI scan],[Event: examination of internal organs],LEADS_TO,leads to,1,44,
[Event: entropion],[Event: extreme discomfort and eye inflammation],CAN_CAUSE,can cause,1,49,
[Event: digital rectal examination],[Event: diagnosis],LEADS_TO,leads to,1,55,
[Event: blood test],[Event: diagnosis],LEAD_TO,lead to,1,208,
[Event: diagnosis],[Event: treatment],LEADS_TO,leads to,1,276,
[Event: diagnosis],[Event: treatment],LEADS_TO,leads to,1,341,
[Event: diagnosis],[Event: treatment],LEADS_TO,leads to,1,348,
[Event: fasting for 12 hours],[Event: reliable cholesterol measurement],ENSURES,ensures,1,56,
[Event: family history of heart disease],[Event: risk of heart disease assessment],INCREASES,increases,1,56,
[Event: inflammation in the abdomen],[Event: elevated CA-125 levels],CAUSES,causes,1,58,
[Event: pelvic infections],[Event: elevated CA-125 levels],CAUSES,causes,1,58,
[Event: uterine fibroids],[Event: elevated CA-125 levels],CAUSES,causes,1,58,
[Event: ovarian cysts],[Event: elevated CA-125 levels],CAUSES,causes,1,58,
[Event: endometriosis],[Event: elevated CA-125 levels],CAUSES,causes,1,58,
[Event: hepatitis],[Event: elevated CA-125 levels],CAUSES,causes,1,58,
[Event: choking],[Event: Heimlich maneuver],LEADS_TO,leads to,1,59,
[Event: the AED first checks the person's heart rhythm],[Event: determine if a shock is needed],LEADS_TO,leads to,1,60,
[Event: the AED will not administer a shock unless the person needs it],[Event: the person receives a shock],CAUSES,causes,1,60,
[Event: bleeding],[Event: pressure application],CAUSES,causes,1,61,
[Event: bleeding],[Event: treatment],CAUSES,causes,1,302,
[Event: don't put anything cold on it],[Event: lower the person's body temperature to a dangerous level],CAUSES,causes,1,62,
[Event: give him or her frequent sips of cool water],[Event: fluid loss],PREVENTS,prevents,1,62,
[Event: direct exposure to the sun],[Event: heatstroke],LEADS_TO,leads to,1,63,
[Event: prolonged exposure to very hot conditions],[Event: heatstroke],LEADS_TO,leads to,1,63,
[Event: bruises occur when an injury breaks small blood vessels under the skin],[Event: discoloration and swelling in the skin are caused by blood seeping into the tissues],LEAD_TO,lead to,1,66,
"[Event: bruise does not fade or disappear completely or if it becomes painful and swollen, or if bruises continue to appear for no reason]",[Event: see your doctor],LEAD_TO,lead to,1,66,
[Event: tooth falling out],[Event: rinsing the tooth in cool water],LEADS_TO,leads to,1,67,
[Event: tooth being dirty],[Event: rinsing the tooth in cool water],LEADS_TO,leads to,1,67,
